,train_len,test_len,rec_len,hit,precision,recall,f1_score
300,25,7,10,3,87.6,125.1428571,103.0588235
301,84,30,10,1,87.9,29.3,43.95
302,24,8,10,2,88,110,97.77777778
303,45,8,10,1,88.2,110.25,98
304,174,42,10,4,88.3,21.02380952,33.96153846
305,507,170,10,9,88.7,5.217647059,9.855555556
306,88,24,10,2,89.6,37.33333333,52.70588235
307,728,247,10,8,89.8,3.63562753,6.988326848
308,88,27,10,3,90.6,33.55555556,48.97297297
309,80,23,10,1,90.9,39.52173913,55.09090909
310,52,12,10,0,91,75.83333333,82.72727273
311,19,9,10,0,91,101.1111111,95.78947368
312,171,52,10,3,91,17.5,29.35483871
313,262,78,10,7,91.3,11.70512821,20.75
314,91,37,10,7,92,24.86486486,39.14893617
315,23,10,10,0,92.7,92.7,92.7
316,35,18,10,2,92.7,51.5,66.21428571
317,136,53,10,7,92.9,17.52830189,29.49206349
318,690,189,10,4,93.6,4.952380952,9.407035176
319,21,14,10,4,94,67.14285714,78.33333333
320,17,3,10,0,94.4,314.6666667,145.2307692
321,29,27,10,6,94.4,34.96296296,51.02702703
322,76,31,10,2,95,30.64516129,46.34146341
323,70,28,10,3,95.2,34,50.10526316
324,15,6,10,0,95.5,159.1666667,119.375
325,216,54,10,0,95.5,17.68518519,29.84375
326,103,49,10,7,95.5,19.48979592,32.37288136
327,35,13,10,2,96.2,74,83.65217391
328,191,64,10,4,96.4,15.0625,26.05405405
329,16,7,10,2,96.8,138.2857143,113.8823529
330,180,67,10,7,97,14.47761194,25.19480519
331,131,37,10,2,97.7,26.40540541,41.57446809
332,195,72,10,5,97.9,13.59722222,23.87804878
333,20,5,10,0,98.4,196.8,131.2
334,112,42,10,2,98.4,23.42857143,37.84615385
335,23,5,10,0,98.6,197.2,131.4666667
336,42,14,10,6,98.6,70.42857143,82.16666667
337,59,18,10,7,99.2,55.11111111,70.85714286
338,27,12,10,2,99.9,83.25,90.81818182
339,281,90,10,4,100.1,11.12222222,20.02
340,21,7,10,4,100.5,143.5714286,118.2352941
341,38,14,10,0,100.9,72.07142857,84.08333333
342,51,15,10,2,100.9,67.26666667,80.72
343,45,14,10,2,101.1,72.21428571,84.25
344,50,19,10,1,101.3,53.31578947,69.86206897
345,47,15,10,0,101.4,67.6,81.12
346,126,38,10,3,101.4,26.68421053,42.25
347,32,13,10,6,101.7,78.23076923,88.43478261
348,43,12,10,3,102.3,85.25,93
349,27,10,10,0,102.6,102.6,102.6
350,29,11,10,5,102.6,93.27272727,97.71428571
351,104,37,10,4,103.1,27.86486486,43.87234043
352,219,75,10,4,103.5,13.8,24.35294118
353,69,21,10,6,103.9,49.47619048,67.03225806
354,172,54,10,4,104.5,19.35185185,32.65625
355,22,4,10,0,104.9,262.25,149.8571429
356,216,73,10,3,104.9,14.36986301,25.27710843
357,290,93,10,3,105.2,11.31182796,20.42718447
358,33,8,10,0,105.5,131.875,117.2222222
359,58,16,10,0,105.5,65.9375,81.15384615
360,21,4,10,1,105.5,263.75,150.7142857
361,73,24,10,1,105.6,44,62.11764706
362,83,26,10,5,105.7,40.65384615,58.72222222
363,22,8,10,2,106.2,132.75,118
364,20,1,10,1,106.4,1064,193.4545455
365,211,66,10,3,106.5,16.13636364,28.02631579
366,21,10,10,2,106.8,106.8,106.8
